Filename,WC,Analytic,Clout,Authentic,Tone,WPS,Sixltr,Dic,function,pronoun,ppron,i,we,you,shehe,they,ipron,article,prep,auxverb,adverb,conj,negate,verb,adj,compare,interrog,number,quant,affect,posemo,negemo,anx,anger,sad,social,family,friend,female,male,cogproc,insight,cause,discrep,tentat,certain,differ,percept,see,hear,feel,bio,body,health,sexual,ingest,drives,affiliation,achieve,power,reward,risk,focuspast,focuspresent,focusfuture,relativ,motion,space,time,work,leisure,home,money,relig,death,informal,swear,netspeak,assent,nonflu,filler,AllPunc,Period,Comma,Colon,SemiC,QMark,Exclam,Dash,Quote,Apostro,Parenth,OtherP
d_hyatt_14.txt,194,28.74,23.53,54.32,4.66,32.33,13.92,95.88,61.34,19.59,11.86,9.28,0,0,0,2.58,7.73,7.73,11.34,8.25,7.73,10.82,1.03,14.43,4.12,3.09,2.58,2.06,3.09,6.19,2.06,4.12,0.52,0.52,0.52,6.19,0,0,0,0,10.82,0.52,0.52,1.55,2.06,4.12,2.58,4.64,1.03,0.52,0,1.55,0.52,0,0,1.03,5.15,0,1.55,0,2.06,1.55,9.28,5.15,1.03,10.82,1.03,6.19,4.12,1.03,2.58,5.15,0,0,0,1.03,0.52,0.52,0,0,0,8.25,3.09,3.09,0,0.52,0,1.03,0,0,0.52,0,0
d_hyatt_15.txt,255,59.15,87.23,68.68,10.8,15.94,13.33,92.16,59.61,14.12,8.63,1.18,6.67,0,0.78,0,5.49,9.41,13.73,8.63,7.45,7.45,2.75,14.9,3.14,0.78,1.18,2.35,2.75,3.53,1.18,2.35,0.39,1.18,0.39,11.37,0,1.18,1.18,0,8.63,1.18,1.57,0.39,1.18,1.96,2.75,1.96,0.78,0,0,1.57,0,0,0,1.57,11.76,7.45,0.78,2.75,0.39,0.39,12.16,1.57,0.39,20,2.35,10.98,7.84,1.57,3.14,3.14,0.39,0,0,0,0,0,0,0,0,9.02,5.88,1.57,0,0,0,0.78,0,0.78,0,0,0
d_hyatt_16.txt,120,79.1,84.14,43.37,14.3,20,11.67,90,51.67,11.67,8.33,2.5,4.17,0,1.67,0,3.33,11.67,10.83,10,2.5,5.83,1.67,21.67,4.17,1.67,0,0.83,3.33,5.83,2.5,3.33,0,0.83,0,12.5,0.83,0.83,0,2.5,11.67,4.17,0.83,0.83,4.17,0,2.5,0.83,0,0.83,0,0.83,0.83,0,0,0,10,5,0.83,3.33,0.83,0.83,12.5,5.83,0,13.33,2.5,8.33,3.33,2.5,2.5,2.5,1.67,0,0,0.83,0,0,0,0,0.83,14.17,2.5,3.33,0,0,0.83,1.67,0,1.67,2.5,1.67,0
d_hyatt_17.txt,365,65.11,16.88,96.35,51.4,19.21,18.36,90.96,56.44,15.89,9.59,7.67,0,0.55,0.27,1.1,6.3,7.12,14.25,8.77,3.84,5.48,2.47,17.26,4.66,3.84,1.64,0,2.47,5.21,3.29,1.92,0,0.27,0.55,5.21,0,0.27,0,0.55,13.7,3.84,0.82,2.74,3.56,0.55,5.21,1.64,0.55,0.55,0,1.1,0.27,0,0,0.82,4.11,0,1.37,2.47,1.1,0.27,10.14,5.48,0.27,18.08,1.64,10.14,6.85,3.01,2.47,2.19,1.37,0,0,0,0,0,0,0,0,15.34,4.38,7.95,0,0,0.55,0.27,1.1,0.55,0.55,0,0
d_hyatt_18.txt,125,62.61,37.44,28.54,98.35,17.86,22.4,84,56,15.2,8.8,4,0,0.8,0,4,6.4,9.6,13.6,7.2,6.4,5.6,4.8,15.2,9.6,4,2.4,0,0.8,5.6,5.6,0,0,0,0,9.6,0.8,0.8,0,0,16.8,2.4,3.2,1.6,2.4,2.4,4.8,1.6,0.8,0,0.8,0.8,0,0.8,0,0,2.4,0,0,1.6,0.8,0,0,11.2,0.8,8,3.2,4,1.6,1.6,2.4,0,3.2,0,0,0,0,0,0,0,0,23.2,8,5.6,0,0,0,0,4,1.6,4,0,0
d_hyatt_19.txt,112,44.84,14.19,99,13.64,28,15.18,92.86,59.82,15.18,12.5,10.71,0,0,0,1.79,2.68,6.25,16.07,11.61,8.04,7.14,2.68,19.64,5.36,3.57,2.68,0,3.57,2.68,0.89,1.79,0,0,0,5.36,0,0,0.89,0,8.04,0.89,0,1.79,0.89,1.79,2.68,2.68,0,0.89,0.89,1.79,1.79,0,0,0,3.57,0,1.79,1.79,0,0,9.82,6.25,0.89,25,4.46,12.5,10.71,2.68,0.89,1.79,1.79,0,0,0,0,0,0,0,0,9.82,3.57,3.57,0,0,0,0,0,0,2.68,0,0
d_hyatt_2.txt,161,80.03,98.21,18.08,88.74,14.64,14.29,81.99,47.83,14.91,13.66,1.86,3.73,5.59,0.62,1.86,1.24,6.83,13.04,6.21,1.24,4.97,1.24,16.77,3.11,0.62,0.62,4.35,1.86,4.97,4.35,0.62,0,0,0.62,18.01,1.24,0,0.62,0.62,11.18,1.24,2.48,3.73,3.11,0.62,3.11,0.62,0,0.62,0,0,0,0,0,0,10.56,6.21,1.24,2.48,0.62,0.62,4.35,8.7,0.62,13.66,3.11,6.21,5.59,4.35,4.35,1.24,3.73,0,0,0,0,0,0,0,0,15.53,6.83,3.11,0,0,0,0,1.86,0,1.86,0,1.86
d_hyatt_20.txt,143,91.37,71.21,49.86,15.87,11.92,17.48,83.22,51.75,9.79,4.9,0.7,3.5,0,0,0.7,4.9,9.79,16.78,6.99,6.29,3.5,1.4,11.89,2.8,3.5,3.5,3.5,0.7,4.9,2.1,2.8,0,0,1.4,6.29,0.7,0,1.4,0,6.99,0.7,1.4,0,2.8,0.7,2.1,1.4,0.7,0,0.7,1.4,0,1.4,0,0,11.19,4.2,2.8,1.4,1.4,1.4,9.09,2.8,0,17.48,2.1,10.49,4.9,0.7,2.8,3.5,0.7,0.7,0,2.8,0,0.7,0,2.1,0,17.48,6.99,4.9,0.7,0,0,2.1,1.4,0,1.4,0,0
d_hyatt_3.txt,157,84.36,16.96,77.22,37.02,17.44,21.02,86.62,56.69,5.73,1.27,1.27,0,0,0,0,4.46,13.38,13.38,10.19,5.1,9.55,2.55,12.1,11.46,5.1,1.27,0,2.55,4.46,2.55,1.91,0.64,0,0,0.64,0,0,0,0,10.19,0,1.27,1.27,2.55,0,6.37,1.27,0.64,0,0,1.27,0,0,0,1.27,2.55,0,0,1.27,0.64,0.64,7.64,2.55,0.64,19.11,1.91,11.46,6.37,1.27,2.55,4.46,0,0,0,0.64,0,0,0,0.64,0,10.19,5.73,4.46,0,0,0,0,0,0,0,0,0
d_hyatt_4.txt,113,60.4,83.49,82.25,25.77,18.83,11.5,94.69,57.52,12.39,8.85,1.77,6.19,0,0,0.88,3.54,9.73,11.5,9.73,7.08,6.19,2.65,22.12,6.19,4.42,1.77,1.77,3.54,1.77,0.88,0.88,0.88,0,0,11.5,0.88,0,0.88,0,9.73,0,0.88,0.88,2.65,1.77,3.54,0,0,0,0,1.77,0,0,0,1.77,12.39,7.08,1.77,1.77,2.65,0,12.39,7.96,1.77,22.12,3.54,7.96,12.39,2.65,1.77,3.54,0.88,0,0,0.88,0,0,0,0.88,0,5.31,5.31,0,0,0,0,0,0,0,0,0,0
d_hyatt_5.txt,106,94.49,57.49,88.81,1.96,13.25,9.43,94.34,52.83,6.6,4.72,2.83,1.89,0,0,0,1.89,14.15,15.09,8.49,4.72,4.72,2.83,16.04,3.77,0,1.89,0,3.77,2.83,0,2.83,1.89,1.89,0,8.49,0,0,0,0,11.32,0.94,1.89,0,1.89,3.77,2.83,7.55,1.89,4.72,0,1.89,0,0,0,1.89,5.66,1.89,0,2.83,0.94,0.94,10.38,2.83,0,21.7,0.94,14.15,6.6,3.77,3.77,0.94,0,0,0,0,0,0,0,0,0,14.15,7.55,4.72,0,0,0,0,0,0,1.89,0,0
d_hyatt_6.txt,159,83.4,67.01,64.76,72.83,13.25,15.72,92.45,54.09,8.18,3.77,0,2.52,0,0,1.26,3.77,12.58,13.21,11.32,5.03,5.66,2.52,19.5,8.81,3.14,0,1.89,1.26,7.55,5.03,2.52,0,1.26,0.63,8.81,0.63,0,0,0.63,13.84,2.52,2.52,1.89,3.14,1.89,4.4,2.52,1.26,0.63,0,0,0,0,0,0,11.32,3.14,3.77,3.77,1.26,1.89,5.03,11.95,0.63,18.24,2.52,14.47,3.14,4.4,1.89,1.26,1.26,0,0,0,0,0,0,0,0,20.13,11.32,2.52,0,0,0,1.26,1.26,0,2.52,1.26,0
d_hyatt_7.txt,93,82.3,9.86,96.96,1.23,15.5,13.98,87.1,55.91,10.75,9.68,7.53,1.08,0,0,1.08,1.08,12.9,11.83,6.45,7.53,2.15,5.38,15.05,7.53,3.23,0,0,5.38,3.23,0,3.23,0,0,2.15,2.15,0,0,0,0,8.6,1.08,0,2.15,2.15,0,3.23,0,0,0,0,1.08,0,0,0,1.08,5.38,1.08,2.15,0,1.08,1.08,11.83,2.15,1.08,22.58,6.45,15.05,4.3,3.23,1.08,3.23,0,0,0,0,0,0,0,0,0,11.83,5.38,3.23,0,0,0,2.15,0,0,1.08,0,0
d_hyatt_8.txt,107,84.07,17.5,84.55,25.77,21.4,12.15,88.79,59.81,12.15,5.61,4.67,0,0,0,0.93,6.54,12.15,15.89,9.35,3.74,7.48,1.87,17.76,5.61,2.8,0.93,0.93,0,3.74,1.87,1.87,0,0,0,1.87,0,0,0,0.93,11.21,1.87,0.93,1.87,3.74,0.93,4.67,4.67,2.8,0,0,1.87,0.93,0,0,0.93,1.87,0,0,0,0,1.87,10.28,4.67,0.93,17.76,1.87,14.02,3.74,0,1.87,1.87,0,0,0,0,0,0,0,0,0,11.21,4.67,3.74,0,0,0,0,0,1.87,0.93,0,0
d_hyatt_9.txt,220,90.34,90.61,95.78,9.16,15.71,13.18,90,54.55,14.09,11.82,2.73,7.73,0,0,1.36,2.27,9.09,18.18,6.36,4.55,3.18,1.36,14.55,7.73,2.73,0.91,1.36,0.45,3.18,0.91,2.27,0.45,0,0.45,10.91,0,0,0,0.45,7.27,3.18,0.45,0.45,2.27,0.91,1.36,2.73,0.45,0.45,1.36,2.27,0.91,0.45,0,0.91,12.27,7.73,0,2.27,0.91,1.36,9.09,3.64,1.36,24.55,3.64,11.36,10,2.73,3.18,3.64,0.45,0,0,0,0,0,0,0,0,12.73,5.91,1.36,0,0,0,0.91,0.91,0.91,0.91,1.82,0
d_omni_1.txt,141,61.77,76.1,91.08,25.77,17.62,17.02,90.78,60.99,12.06,9.93,1.42,7.09,0.71,0,0.71,1.42,9.22,14.89,10.64,7.8,7.09,2.84,20.57,7.09,2.84,0.71,2.13,0.71,4.26,2.13,2.13,0,0.71,0.71,9.93,0,0,0,0,12.77,0.71,0.71,1.42,2.13,2.84,6.38,0.71,0.71,0,0,1.42,0,1.42,0,0,12.77,7.09,0.71,3.55,1.42,0,12.77,5.67,1.42,21.99,5.67,10.64,9.22,2.13,4.26,0,0,0,0,0,0,0,0,0,0,12.77,4.96,4.96,0,0,0,0.71,0,0,1.42,0,0.71
d_omni_10.txt,193,86.31,43.82,90.91,44.77,21.44,16.06,87.05,53.37,10.88,5.7,3.11,1.04,0,0,1.55,5.18,9.33,17.1,6.74,5.18,7.25,1.55,13.47,4.15,3.63,2.59,4.66,2.59,3.11,2.07,1.04,0,0,0,5.18,0.52,0,0.52,0,10.36,2.59,0.52,2.59,2.07,2.59,3.11,2.07,1.55,0.52,0,2.07,0,1.55,0,0.52,4.15,1.55,1.55,0,0.52,0.52,3.63,8.29,1.55,22.8,3.11,13.47,7.25,1.55,4.15,1.55,0.52,0,0,0.52,0,0,0,0.52,0,14.51,4.66,7.77,0.52,0,0,0,1.55,0,0,0,0
d_omni_11.txt,93,75.69,33.35,90.96,66.47,18.6,19.35,79.57,54.84,10.75,9.68,6.45,2.15,0,1.08,0,1.08,10.75,11.83,7.53,7.53,4.3,3.23,15.05,0,0,1.08,3.23,2.15,4.3,3.23,1.08,0,0,0,6.45,1.08,0,0,2.15,9.68,1.08,0,2.15,2.15,1.08,3.23,0,0,0,0,0,0,0,0,0,9.68,4.3,0,3.23,1.08,1.08,7.53,3.23,3.23,21.51,3.23,12.9,7.53,1.08,3.23,2.15,1.08,0,0,1.08,0,0,0,1.08,0,9.68,5.38,3.23,0,0,0,0,0,0,0,0,1.08
d_omni_12.txt,310,61.39,7.34,99,16.54,14.09,16.13,91.29,57.74,17.1,13.23,12.9,0,0,0.32,0,3.55,7.74,14.52,9.03,3.87,6.45,2.26,20.97,1.61,0.97,0.65,1.61,0.97,3.87,1.61,2.26,0,1.61,0.65,4.19,0,0,0,0.32,8.71,1.29,1.29,1.61,1.29,1.29,3.23,1.29,0.65,0,0.32,2.26,0.65,0.65,0,1.29,3.87,0,1.61,1.94,0.32,0.32,13.55,3.87,0.97,24.19,5.48,15.16,5.81,2.9,1.61,2.9,0.97,0,0,0.65,0.32,0,0,0.32,0,12.58,7.1,2.26,0,0,0,0,0.97,0.65,1.61,0,0
d_omni_13.txt,115,91.96,53.48,60.58,13.9,14.38,13.04,87.83,50.43,5.22,3.48,0,0,2.61,0,0.87,1.74,11.3,14.78,9.57,1.74,6.09,4.35,19.13,4.35,1.74,0.87,4.35,1.74,4.35,1.74,2.61,0.87,0,0,6.09,0,0,0,0,8.7,0.87,0.87,2.61,2.61,0.87,3.48,0.87,0.87,0,0,1.74,0.87,0,0,0.87,3.48,0.87,0.87,1.74,0,1.74,2.61,11.3,0.87,20.87,3.48,12.17,6.09,0.87,6.96,2.61,0.87,0,0,0,0,0,0,0,0,9.57,6.09,2.61,0,0,0,0.87,0,0,0,0,0
d_omni_14.txt,276,82.15,76.56,72.78,31.97,18.4,13.04,89.49,58.7,14.86,9.42,3.99,4.71,0.36,0,0.36,5.43,9.42,17.39,9.78,4.71,4.71,0.36,16.67,6.16,3.62,0.72,1.81,0.72,3.99,2.17,1.81,0.36,0,0.36,7.61,0,0,0,0,8.33,1.09,2.17,1.81,1.09,1.45,1.09,3.26,1.45,0.72,0.36,2.54,0,0.72,0.36,1.81,8.7,4.71,1.81,1.09,0.72,0.72,7.97,5.43,0.72,20.29,2.9,12.32,6.88,1.81,3.62,2.17,0.36,0,0,0.72,0,0,0.36,0.36,0,11.96,5.43,4.71,0,0,0,0.36,0.72,0,0.36,0,0.36
d_omni_15.txt,142,79.12,28.65,97.78,25.77,28.4,15.49,88.73,53.52,14.08,11.27,7.75,0,0,0,3.52,2.82,5.63,17.61,5.63,4.93,6.34,1.41,13.38,6.34,4.23,2.11,2.11,2.11,2.82,1.41,1.41,0,0,0.7,5.63,0,0,0,0,8.45,0.7,2.11,1.41,0.7,1.41,2.11,0,0,0,0,0.7,0,0.7,0,0,4.93,0,0.7,3.52,1.41,0,6.34,4.23,0.7,23.94,4.93,14.08,7.04,2.11,4.23,1.41,2.82,0,0,0,0,0,0,0,0,12.68,2.82,6.34,0,0,0,0.7,0,2.82,0,0,0
d_omni_16.txt,170,36.6,13.18,97.06,47.53,13.08,14.71,92.35,54.71,11.18,5.29,4.12,0,1.18,0,0,5.88,6.47,10.59,8.82,7.65,8.82,5.88,16.47,8.24,4.12,1.76,1.76,3.53,3.53,2.35,1.18,0,0.59,0.59,2.35,0,0,0,0,11.18,0,1.76,1.76,0.59,2.35,4.71,2.35,0,0.59,1.76,5.29,0.59,0.59,0,4.12,7.06,0,2.35,4.12,1.76,0,8.24,5.88,1.76,25.29,3.53,11.18,11.18,1.76,1.76,1.76,1.18,0,0,0,0,0,0,0,0,14.71,7.65,5.29,0,0,0,0,0,0,1.76,0,0
d_omni_17.txt,138,40.37,30.6,98.01,8.47,17.25,16.67,89.86,56.52,12.32,7.97,5.8,0,0,0.72,1.45,4.35,7.25,10.87,13.04,8.7,5.8,2.17,18.84,4.35,2.17,1.45,2.17,1.45,1.45,0,1.45,0.72,0,0.72,7.25,0,0,1.45,0,12.32,0.72,1.45,1.45,2.9,2.9,4.35,2.17,0.72,0.72,0,2.17,0,0,0,2.17,3.62,0,0.72,2.9,0,0,11.59,4.35,1.45,24.64,2.9,14.49,10.14,0.72,4.35,3.62,0,0,0,0.72,0,0,0,0,0,18.84,5.8,9.42,0.72,0,0,0,2.17,0,0.72,0,0
d_omni_18.txt,250,64.76,35.93,95.52,25.77,16.67,13.2,89.6,60.8,20.4,15.2,10.4,0,1.2,0,3.6,5.2,8,16.8,9.6,4.4,4.8,0.8,17.6,2.4,1.6,1.6,0.4,1.6,3.2,1.6,1.6,0.8,0.4,0,7.6,0,0.4,0,0,8.4,0.8,0.4,2.4,3.6,1.2,1.2,1.6,0.4,0.8,0.4,2.4,0.8,0.4,0,1.2,3.2,0,0.4,1.6,1.2,0.8,8,7.6,0.4,21.2,3.6,12.8,5.2,1.2,2.8,3.2,2.4,0,0,0,0,0,0,0,0,18.4,5.2,5.6,0,0,0,0.8,2,0,4.8,0,0
d_omni_19.txt,124,76.29,87.06,34.13,40.25,17.71,14.52,87.1,58.06,15.32,10.48,3.23,6.45,0,0,0.81,4.84,10.48,14.52,7.26,4.03,8.06,0.81,15.32,3.23,1.61,0.81,0.81,1.61,4.03,2.42,1.61,0.81,0,0,11.29,0,1.61,0,0.81,6.45,0.81,0,1.61,3.23,0,2.42,4.03,2.42,0,0,2.42,0.81,0,0,1.61,9.68,8.06,1.61,0,0,0,9.68,3.23,0.81,13.71,3.23,8.87,4.03,0,2.42,3.23,0.81,0,0.81,0,0,0,0,0,0,16.94,4.03,5.65,0,0,0,1.61,2.42,1.61,0,1.61,0
d_omni_2.txt,88,98.82,81.84,68.33,46.73,29.33,18.18,88.64,51.14,9.09,7.95,2.27,0,5.68,0,0,1.14,10.23,22.73,7.95,1.14,2.27,1.14,18.18,6.82,2.27,0,2.27,1.14,3.41,2.27,1.14,0,0,1.14,9.09,0,0,0,0,10.23,2.27,0,3.41,1.14,1.14,2.27,2.27,0,1.14,1.14,0,0,0,0,0,5.68,1.14,2.27,3.41,1.14,0,4.55,7.95,0,20.45,3.41,13.64,5.68,4.55,1.14,4.55,4.55,0,0,0,0,0,0,0,0,12.5,3.41,5.68,0,0,0,0,0,0,1.14,2.27,0
d_omni_20.txt,116,9.58,21.89,96.5,6.54,12.89,19.83,91.38,58.62,21.55,12.93,9.48,0.86,0,0,2.59,8.62,5.17,6.03,9.48,6.9,7.76,4.31,18.97,5.17,2.59,1.72,0.86,0,6.9,2.59,4.31,0.86,0,0.86,9.48,1.72,0,0,1.72,6.9,0,0,0.86,0.86,0.86,4.31,3.45,0.86,0,1.72,1.72,0,0,0,1.72,5.17,1.72,0.86,1.72,0,0.86,16.38,0.86,0,18.97,5.17,5.17,9.48,0.86,1.72,2.59,0,0,0,0,0,0,0,0,0,12.93,7.76,5.17,0,0,0,0,0,0,0,0,0
d_omni_3.txt,168,54.14,70.4,60.65,17.16,14,16.07,86.9,55.95,12.5,9.52,2.38,5.95,0.6,0,0.6,2.98,8.33,11.31,8.93,7.14,6.55,3.57,14.88,6.55,2.38,1.19,2.38,1.79,5.36,2.38,2.98,0,0,1.19,10.12,0,0.6,0,0,11.9,1.79,1.79,1.19,2.38,0.6,5.36,3.57,1.79,0.6,0,0.6,0.6,0,0,0,8.93,5.95,1.19,1.19,0.6,0,8.33,5.36,1.19,14.29,2.38,7.14,5.95,0.6,1.19,2.98,1.19,0,0,0,0,0,0,0,0,14.88,5.36,4.76,0,0,0.6,1.19,0,1.19,1.79,0,0
d_omni_4.txt,172,48.77,34.19,71.56,3.52,19.11,16.28,90.12,57.56,13.95,9.88,5.81,0,1.74,0,2.33,4.07,6.98,12.21,9.3,6.98,7.56,2.33,19.77,4.07,2.33,0.58,4.07,1.74,5.81,1.74,4.07,0,0.58,1.16,6.98,0,0,0,0,11.63,0.58,1.74,4.07,2.91,1.16,4.65,0.58,0.58,0,0,0,0,0,0,0,7.56,0.58,2.33,1.74,1.74,2.33,6.4,11.63,1.74,17.44,2.33,8.14,8.72,4.07,1.74,0.58,0,0,0,0,0,0,0,0,0,9.88,5.23,4.07,0,0,0,0,0,0,0,0,0.58
d_omni_5.txt,120,92,59.88,91.31,2.89,17.14,16.67,87.5,55,7.5,5.83,2.5,3.33,0,0,0,1.67,12.5,15.83,7.5,7.5,5,1.67,13.33,5,2.5,1.67,2.5,2.5,4.17,0.83,3.33,0,0,0,5,1.67,0,1.67,0,5.83,1.67,0.83,0,0.83,0.83,1.67,1.67,0,0,0.83,3.33,0,0.83,0,2.5,10,5,0.83,2.5,0.83,0.83,9.17,3.33,0.83,23.33,4.17,14.17,7.5,2.5,1.67,2.5,0.83,0,0,0.83,0,0,0,0.83,0,9.17,5.83,3.33,0,0,0,0,0,0,0,0,0
d_omni_6.txt,53,28.86,57.49,81.66,1,10.6,9.43,96.23,56.6,13.21,11.32,3.77,5.66,0,0,1.89,1.89,7.55,9.43,9.43,7.55,9.43,5.66,18.87,3.77,3.77,1.89,0,0,7.55,1.89,5.66,0,3.77,0,9.43,1.89,0,0,0,5.66,0,0,0,1.89,0,3.77,5.66,5.66,0,0,0,0,0,0,0,13.21,7.55,0,1.89,1.89,1.89,15.09,3.77,0,18.87,5.66,11.32,5.66,3.77,3.77,5.66,3.77,0,0,0,0,0,0,0,0,13.21,7.55,0,0,0,0,1.89,0,0,3.77,0,0
d_omni_7.txt,207,80.03,16.7,99,25.77,12.94,16.43,90.34,56.52,14.98,10.63,10.14,0,0,0,0.48,4.35,9.66,14.98,5.31,4.35,6.76,1.93,16.91,2.42,1.93,1.45,0.97,2.42,3.38,1.45,1.45,0,0.48,0,5.31,0,0,0,0,7.73,1.93,0.48,0.97,2.42,0.48,2.9,3.38,2.42,0,0,0.97,0,0,0,0.97,4.83,0,0.97,3.38,0.97,0,11.59,3.38,1.93,23.67,3.86,14.49,6.76,1.93,1.45,4.83,0.97,0,0,0,0,0,0,0,0,8.21,7.73,0,0,0,0,0,0,0,0.48,0,0
d_omni_8.txt,50,34.71,15.86,30.86,63.69,12.5,20,90,58,10,4,4,0,0,0,0,6,12,6,16,8,4,6,24,8,4,0,2,4,2,2,0,0,0,0,4,0,0,0,0,12,0,0,4,2,2,4,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,10,10,0,14,6,8,4,2,8,2,0,0,0,0,0,0,0,0,0,14,8,2,0,0,0,0,4,0,0,0,0
d_omni_9.txt,260,49.23,13.23,91.48,7.8,14.44,9.62,94.62,62.69,18.46,12.69,10.38,0,0,1.15,1.15,5.77,8.85,14.23,11.15,3.46,7.69,3.08,19.62,4.23,2.31,1.15,1.54,1.15,4.62,1.54,3.08,0.38,0.77,0.77,7.69,0,0,0,1.15,11.92,0.77,1.54,2.69,1.54,1.15,5.38,3.85,1.54,1.15,1.15,0.38,0,0,0,0.38,6.15,0.77,1.54,2.69,1.15,0.38,11.54,5.77,0.38,16.54,3.85,9.62,4.23,2.31,2.31,3.85,0,0,0,0,0,0,0,0,0,9.23,6.92,1.15,0,0,0,0,0,0,0.77,0,0.38
d_homewood_1.txt,143,84.49,8.1,99,4.49,17.88,18.88,90.91,58.74,9.79,9.09,8.39,0,0,0,0.7,0.7,10.49,16.78,10.49,6.29,4.2,2.8,18.18,2.1,0.7,0.7,2.1,1.4,3.5,0.7,2.8,0.7,0.7,0.7,0.7,0,0,0,0,8.39,0,1.4,0.7,2.1,0.7,3.5,2.1,0,0.7,0,2.1,0,0.7,0,1.4,4.9,0,2.8,0.7,0.7,1.4,9.09,5.59,1.4,24.48,6.29,13.29,6.99,1.4,4.2,2.1,0,0,0,0,0,0,0,0,0,9.79,5.59,3.5,0.7,0,0,0,0,0,0,0,0
d_homewood_10.txt,127,65.4,62.37,75.8,1,21.17,14.17,91.34,58.27,12.6,9.45,3.94,5.51,0,0,0,3.15,9.45,14.17,10.24,7.09,6.3,2.36,18.9,2.36,0.79,1.57,0,1.57,3.94,0,3.94,0.79,0,1.57,7.87,0.79,0,0,0.79,9.45,0.79,0.79,1.57,0.79,1.57,3.94,2.36,0.79,0.79,0.79,3.94,0,2.36,0,2.36,10.24,6.3,0,1.57,2.36,0,11.81,4.72,0.79,18.11,2.36,11.81,4.72,0.79,3.15,4.72,0,0,0,0,0,0,0,0,0,9.45,4.72,3.15,0,0,0,0,0,0,1.57,0,0
d_homewood_11.txt,196,71.01,82.09,82.17,7.85,10.89,17.35,92.35,50.51,12.24,10.2,2.55,7.14,0,0,0.51,2.04,7.65,13.27,7.14,5.61,6.12,2.55,16.84,5.61,3.06,1.53,1.02,2.04,4.59,1.53,3.06,0.51,0.51,0.51,12.76,1.02,0,1.02,0,12.76,1.53,1.02,3.06,0,1.53,5.61,1.53,1.02,0.51,0,1.02,0,0,0,0.51,17.35,10.2,2.04,5.1,1.02,1.02,9.69,6.12,0.51,19.9,3.06,11.73,6.63,5.61,3.57,1.53,2.55,0,0.51,0,0,0,0,0,0,16.84,8.67,4.08,0.51,0,0,0.51,0.51,0,1.53,1.02,0
d_homewood_12.txt,151,81.5,16.02,84.75,37.49,16.78,16.56,90.07,58.28,9.27,6.62,6.62,0,0,0,0,2.65,11.26,15.89,11.26,7.95,5.3,1.32,17.88,2.65,1.99,0.66,1.32,0,3.31,1.99,1.32,0.66,0,0.66,0.66,0,0,0,0,11.92,1.32,1.32,3.31,2.65,1.99,2.65,1.99,0.66,0,0.66,5.3,0,0,0,5.3,1.32,0,1.32,0,0.66,0,8.61,7.28,1.32,19.87,3.31,10.6,7.28,0,1.99,3.97,0,0,0,0,0,0,0,0,0,10.6,5.3,3.31,0,0,0,0.66,0.66,0,0.66,0,0
d_homewood_13.txt,174,60.8,52.3,33.18,6.54,19.33,12.64,88.51,58.05,14.37,8.05,4.6,2.87,0,0,0.57,6.32,9.2,13.79,9.77,5.75,8.05,1.72,17.82,5.17,1.15,1.72,1.15,0.57,6.32,2.3,4.02,0,1.15,0,6.9,0.57,0,0,0.57,8.62,0.57,1.72,2.87,1.15,0.57,2.87,2.87,1.15,0,0.57,2.3,0.57,0.57,0,1.15,8.05,3.45,0.57,2.87,1.15,0,10.34,6.32,0.57,13.22,2.87,9.2,2.87,1.72,1.72,3.45,1.15,0,0,0,0,0,0,0,0,12.64,4.6,1.15,0,0,0,1.72,1.15,0,1.15,2.3,0.57
d_homewood_14.txt,273,69.01,17.04,96.93,8.35,18.2,15.38,89.01,60.07,17.95,13.92,12.09,0,0,1.83,0,4.03,7.33,16.48,7.69,5.49,5.49,0.73,14.65,2.56,1.83,1.1,2.2,1.1,2.93,0.73,2.2,0,0.37,0,4.76,0,0,1.83,0,7.33,2.56,1.1,1.1,0.37,0.73,1.47,2.56,0.73,0.37,0.73,3.3,1.1,0.73,0,1.83,3.3,0.73,0.73,1.47,0.37,0.37,8.42,4.4,0.37,19.05,2.93,11.36,6.23,1.83,1.83,4.4,1.1,0,0,0,0,0,0,0,0,9.16,3.3,1.83,0,0,0,4.03,0,0,0,0,0
d_homewood_15.txt,197,60.57,34.22,35.57,1,16.42,8.12,90.86,60.91,19.29,8.63,6.6,0,0.51,0,1.52,10.66,10.15,14.72,9.64,5.58,4.57,2.54,19.29,3.55,5.08,2.54,1.52,2.03,4.06,0,4.06,0,0.51,0,5.58,0.51,0,0,0,8.63,0,1.52,1.52,1.52,3.05,1.02,3.55,3.05,0.51,0,0.51,0.51,0,0,0,5.08,0,0.51,1.52,0.51,2.54,7.11,9.14,2.03,12.69,2.03,6.6,4.06,2.03,5.58,2.03,0,0,0,0.51,0,0.51,0,0,0,9.64,5.58,1.52,0,0,0.51,0,0,0,2.03,0,0
