Filename,WC,Analytic,Clout,Authentic,Tone,WPS,Sixltr,Dic,function,pronoun,ppron,i,we,you,shehe,they,ipron,article,prep,auxverb,adverb,conj,negate,verb,adj,compare,interrog,number,quant,affect,posemo,negemo,anx,anger,sad,social,family,friend,female,male,cogproc,insight,cause,discrep,tentat,certain,differ,percept,see,hear,feel,bio,body,health,sexual,ingest,drives,affiliation,achieve,power,reward,risk,focuspast,focuspresent,focusfuture,relativ,motion,space,time,work,leisure,home,money,relig,death,informal,swear,netspeak,assent,nonflu,filler,AllPunc,Period,Comma,Colon,SemiC,QMark,Exclam,Dash,Quote,Apostro,Parenth,OtherP
d_talbott_3.txt,138,46.46,55.76,90.83,87.73,11.5,14.49,93.48,57.25,13.04,8.7,5.8,0,2.17,0,0.72,4.35,10.87,9.42,11.59,10.14,6.52,0.72,18.12,4.35,0.72,2.9,2.17,2.17,5.8,4.35,0.72,0.72,0,0,7.97,0,1.45,0.72,0,7.97,0.72,2.17,0,3.62,0,2.17,1.45,0,0.72,0,1.45,0,0.72,0,0,10.14,4.35,2.9,2.17,0.72,0.72,3.62,12.32,1.45,20.29,3.62,13.77,5.07,1.45,5.8,4.35,0,0,0,0,0,0,0,0,0,14.49,5.8,4.35,0,0,0,2.9,0,0,1.45,0,0
d_talbott_4.txt,71,56.22,93.93,32.7,99,23.67,22.54,81.69,52.11,18.31,11.27,2.82,8.45,0,0,0,7.04,7.04,11.27,5.63,7.04,5.63,0,11.27,5.63,1.41,1.41,4.23,0,8.45,8.45,0,0,0,0,14.08,4.23,0,0,1.41,11.27,4.23,0,1.41,0,1.41,4.23,4.23,1.41,0,1.41,0,0,0,0,0,18.31,12.68,1.41,1.41,2.82,0,4.23,5.63,0,8.45,1.41,2.82,4.23,0,7.04,2.82,0,0,0,0,0,0,0,0,0,9.86,4.23,0,0,0,0,0,1.41,2.82,1.41,0,0
d_talbott_5.txt,131,51.86,17.97,67.14,54.51,21.83,17.56,94.66,60.31,12.98,8.4,7.63,0,0,0,0.76,4.58,10.69,9.92,14.5,3.82,7.63,1.53,16.79,6.11,3.05,3.05,1.53,1.53,4.58,3.05,1.53,0,0,0,2.29,0,0,0,0,11.45,2.29,1.53,4.58,3.05,0.76,2.29,2.29,0,1.53,0,0.76,0.76,0,0,0,3.82,0,0.76,1.53,0.76,1.53,12.21,4.58,1.53,16.03,1.53,11.45,4.58,3.82,3.05,2.29,0.76,0,0,0,0,0,0,0,0,8.4,4.58,3.82,0,0,0,0,0,0,0,0,0
d_talbott_6.txt,178,58.7,65.31,37.57,99,13.69,13.48,91.01,53.93,17.42,10.67,4.49,0,3.37,0,2.81,6.74,8.43,11.24,8.99,3.93,5.62,1.12,13.48,7.3,2.81,1.69,3.37,2.25,6.74,6.74,0,0,0,0,8.99,0,0.56,0,0.56,6.74,0.56,1.69,0.56,0.56,0.56,2.81,3.37,0.56,1.69,1.12,1.69,0,0.56,0,1.12,6.18,1.69,1.69,1.12,2.81,0,3.93,11.24,0,11.8,2.25,10.11,2.25,2.25,6.18,2.25,1.69,0,0,1.12,0,0,0.56,0.56,0,11.8,6.18,2.81,0,0,0,1.12,0,0,0,0,1.69
d_talbott_7.txt,30,24.86,63.05,10.08,99,6,20,90,50,10,6.67,3.33,3.33,0,0,0,3.33,6.67,3.33,13.33,10,6.67,0,20,13.33,0,0,0,3.33,13.33,13.33,0,0,0,0,3.33,0,0,0,0,13.33,0,3.33,3.33,0,6.67,0,0,0,0,0,3.33,0,0,0,3.33,13.33,3.33,0,10,0,0,13.33,3.33,0,13.33,3.33,10,3.33,6.67,0,3.33,3.33,0,0,0,0,0,0,0,0,20,13.33,0,0,0,0,6.67,0,0,0,0,0
d_talbott_8.txt,180,81.83,41.22,71.7,99,13.85,18.89,91.67,51.67,9.44,4.44,3.89,0,0,0,0.56,5,12.78,10,12.78,3.89,4.44,0,17.22,10.56,4.44,1.11,0.56,4.44,8.89,7.22,0.56,0,0,0,3.89,0,1.11,0,0,9.44,1.67,0,1.11,2.22,2.78,2.22,2.78,1.67,0,0.56,1.67,0,0.56,0,1.11,6.67,0.56,0.56,2.78,3.33,0.56,10.56,6.67,0,17.78,1.67,15,2.22,2.78,3.89,2.22,1.11,0,0,0.56,0,0,0,0.56,0,16.67,5.56,6.67,0,0,0,2.78,0.56,0,1.11,0,0
d_talbott_9.txt,30,60.8,50,1,99,7.5,30,86.67,43.33,6.67,3.33,3.33,0,0,0,0,3.33,10,3.33,3.33,6.67,13.33,0,6.67,10,0,0,3.33,0,16.67,16.67,0,0,0,0,3.33,0,0,0,0,0,0,0,0,0,0,0,6.67,6.67,0,0,0,0,0,0,0,6.67,0,3.33,3.33,0,0,0,6.67,0,0,0,0,0,13.33,3.33,3.33,3.33,0,0,0,0,0,0,0,0,16.67,13.33,3.33,0,0,0,0,0,0,0,0,0
d_conrad_1.txt,143,66.12,24.21,85.21,92.6,47.67,14.69,93.71,55.94,14.69,11.19,11.19,0,0,0,0,3.5,11.19,11.19,11.19,3.5,6.99,0.7,19.58,6.29,3.5,1.4,3.5,1.4,5.59,4.2,0,0,0,0,6.29,0,1.4,0,0,9.79,2.1,1.4,2.1,1.4,2.1,1.4,4.2,1.4,1.4,1.4,1.4,0.7,0,0,0.7,9.09,2.8,2.1,1.4,2.8,0.7,10.49,7.69,0.7,14.69,2.1,9.09,4.9,4.2,2.8,2.1,0.7,0,0,0,0,0,0,0,0,9.79,2.1,4.9,0,0,0,0,0,0,1.4,1.4,0
d_conrad_10.txt,129,27.95,59.18,81.4,81.61,21.5,12.4,93.02,63.57,19.38,13.95,9.3,0.78,0,0,3.88,5.43,6.2,12.4,11.63,5.43,10.85,0,17.05,4.65,1.55,3.1,0,1.55,3.1,3.1,0,0,0,0,12.4,0.78,0.78,0,0,5.43,0,0.78,0.78,0.78,1.55,1.55,0.78,0.78,0,0,0.78,0,0,0,0,8.53,3.88,0.78,2.33,1.55,0,8.53,3.88,0.78,16.28,2.33,10.85,3.88,3.1,3.88,3.1,0,0,0,0,0,0,0,0,0,6.98,4.65,2.33,0,0,0,0,0,0,0,0,0
d_conrad_11.txt,122,74.05,85.67,26.4,98.61,12.2,19.67,92.62,52.46,13.11,8.2,1.64,2.46,1.64,0,2.46,4.92,9.84,12.3,10.66,2.46,5.74,1.64,19.67,9.02,4.92,0,1.64,2.46,5.74,5.74,0,0,0,0,10.66,0.82,0,0.82,0,12.3,4.1,0,4.92,0.82,3.28,0.82,3.28,2.46,0,0.82,1.64,0,0,0,1.64,10.66,4.1,2.46,3.28,2.46,0.82,9.02,6.56,0,15.57,4.1,11.48,1.64,3.28,4.92,3.28,0,0,0,0,0,0,0,0,0,13.93,7.38,4.1,0,0,0,0.82,0,0,1.64,0,0
d_conrad_12.txt,51,11.58,99,77.28,99,12.75,7.84,90.2,50.98,9.8,7.84,0,7.84,0,0,0,1.96,3.92,3.92,7.84,17.65,9.8,0,15.69,11.76,0,0,0,0,9.8,9.8,0,0,0,0,15.69,0,1.96,0,0,0,0,0,0,0,0,0,3.92,1.96,1.96,0,1.96,0,0,0,0,15.69,11.76,1.96,0,1.96,0,5.88,5.88,3.92,25.49,9.8,13.73,9.8,1.96,1.96,0,0,0,0,0,0,0,0,0,0,9.8,9.8,0,0,0,0,0,0,0,0,0,0
d_conrad_13.txt,180,81.83,58.78,23.51,90.21,15,21.11,84.44,51.67,8.89,5,1.67,0,2.78,0,0.56,3.89,10.56,13.33,10,2.78,7.22,2.78,16.67,3.89,1.67,1.11,0,1.67,3.89,3.89,0,0,0,0,5.56,0,0.56,0,0,7.78,1.67,0.56,2.78,0.56,1.67,1.67,2.22,1.67,0,0,5.56,1.11,2.22,0,2.22,2.78,0,0.56,1.11,1.11,0,1.67,15,0,14.44,2.22,10,3.33,1.11,4.44,1.11,0,0,0,0,0,0,0,0,0,11.11,6.67,1.11,0,0,0,1.67,0,0,1.67,0,0
d_conrad_14.txt,197,73.58,27.13,92.03,91.62,16.42,19.29,90.36,54.31,11.17,7.61,6.6,0,0.51,0,0.51,3.55,9.64,13.71,9.64,6.6,6.09,1.52,17.77,7.11,2.54,2.03,0,3.55,6.6,5.08,1.02,0,0,0.51,4.57,0,0.51,0,0,11.17,2.03,1.52,0.51,2.54,2.54,2.54,3.55,3.05,0,0,2.54,0,1.52,0,1.02,4.57,0,1.52,3.55,2.03,0,7.61,8.12,0.51,18.78,3.55,12.18,4.57,2.03,4.57,0.51,1.02,0,0,0.51,0.51,0,0,0,0,10.66,5.58,3.05,0,0,0,0.51,0,0,1.52,0,0
d_conrad_15.txt,102,49.75,53.92,14.7,98.87,11.33,19.61,92.16,54.9,6.86,3.92,1.96,0,1.96,0,0,2.94,8.82,9.8,12.75,8.82,10.78,0,17.65,7.84,0,0.98,0,1.96,10.78,7.84,1.96,0,0.98,0,2.94,0,0.98,0,0,8.82,0,0.98,0.98,0,6.86,0.98,0.98,0.98,0,0,1.96,1.96,0,0,0,4.9,0.98,0,1.96,1.96,0,0.98,13.73,1.96,12.75,2.94,7.84,4.9,2.94,5.88,1.96,4.9,0,0,2.94,0.98,0,1.96,0,0,19.61,3.92,9.8,0,0,0.98,3.92,0,0,0.98,0,0
d_conrad_16.txt,59,31.83,36.73,10.76,99,9.83,16.95,93.22,50.85,5.08,3.39,3.39,0,0,0,0,1.69,11.86,1.69,11.86,11.86,10.17,1.69,13.56,11.86,0,0,0,0,20.34,16.95,1.69,0,0,0,3.39,0,1.69,0,0,6.78,0,0,0,1.69,3.39,1.69,5.08,1.69,1.69,0,0,0,0,0,0,10.17,1.69,1.69,1.69,5.08,1.69,13.56,0,0,8.47,0,8.47,0,3.39,3.39,6.78,0,0,0,1.69,0,0,0,1.69,0,16.95,10.17,3.39,0,3.39,0,0,0,0,0,0,0
d_conrad_17.txt,113,95.08,76.06,19.91,75.11,28.25,25.66,84.96,46.9,7.96,4.42,0.88,0,3.54,0,0,3.54,10.62,14.16,7.08,0.88,6.19,0,12.39,7.08,2.65,0,0.88,2.65,4.42,3.54,0.88,0,0,0,5.31,0,0,0,0,4.42,0,0,1.77,3.54,0,0.88,4.42,3.54,0,0,3.54,0.88,0.88,0,1.77,4.42,0,0,1.77,2.65,0,0.88,7.96,0.88,15.93,2.65,14.16,1.77,0.88,7.08,4.42,0,0,0,0,0,0,0,0,0,8.85,3.54,5.31,0,0,0,0,0,0,0,0,0
d_conrad_18.txt,63,71.14,21.36,93.64,99,21,9.52,92.06,58.73,7.94,7.94,7.94,0,0,0,0,0,11.11,14.29,12.7,6.35,7.94,3.17,17.46,7.94,3.17,0,0,1.59,7.94,7.94,0,0,0,0,4.76,1.59,0,0,0,9.52,4.76,0,1.59,1.59,0,1.59,3.17,0,0,3.17,1.59,0,0,0,0,6.35,3.17,0,1.59,0,1.59,11.11,3.17,0,17.46,1.59,12.7,4.76,1.59,4.76,4.76,0,0,0,0,0,0,0,0,0,6.35,4.76,0,0,0,0,0,0,0,1.59,0,0
d_conrad_19.txt,349,31.57,12,99,93.29,29.08,11.46,87.68,57.88,17.19,12.03,11.17,0,0.57,0,0.29,5.16,7.16,10.03,9.17,8.02,8.6,1.43,18.34,4.58,1.15,3.72,1.72,1.15,6.02,5.16,0.86,0,0,0.29,2.29,0,0,0,0,8.6,1.43,1.15,0.57,0.86,2.87,2.01,2.01,0.57,0.57,0.57,2.29,0.57,0.86,0,0.86,8.88,0.29,1.15,3.15,4.58,0,10.6,7.16,3.44,21.2,4.01,12.89,5.16,0.29,2.58,2.87,0.29,0.29,0.29,0.29,0,0,0.29,0,0,6.02,2.29,0,0.29,0,0,1.72,0,0,1.15,0,0.57
d_conrad_2.txt,61,92.84,50,72.51,99,20.33,19.67,91.8,57.38,8.2,3.28,3.28,0,0,0,0,4.92,14.75,14.75,9.84,6.56,4.92,0,14.75,8.2,1.64,1.64,0,0,8.2,8.2,0,0,0,0,4.92,0,0,0,0,11.48,0,0,4.92,1.64,3.28,1.64,3.28,1.64,0,0,0,0,0,0,0,8.2,0,1.64,1.64,6.56,0,6.56,1.64,0,24.59,3.28,19.67,4.92,3.28,3.28,0,3.28,0,0,0,0,0,0,0,0,9.84,3.28,4.92,0,0,0,1.64,0,0,0,0,0
d_conrad_20.txt,64,46.07,68.03,26.25,99,8,17.19,93.75,57.81,12.5,9.38,4.69,0,3.12,1.56,0,3.12,10.94,9.38,18.75,4.69,4.69,1.56,23.44,12.5,7.81,0,0,4.69,9.38,9.38,0,0,0,0,10.94,0,0,0,3.12,6.25,0,0,1.56,1.56,3.12,3.12,3.12,3.12,0,0,1.56,0,0,0,1.56,4.69,0,3.12,3.12,4.69,0,4.69,17.19,4.69,12.5,1.56,10.94,3.12,3.12,3.12,0,3.12,0,0,0,0,0,0,0,0,20.31,10.94,4.69,0,0,0,0,0,0,4.69,0,0
d_conrad_3.txt,108,82.52,95.2,64,98.27,18,25,89.81,52.78,12.96,10.19,2.78,7.41,0,0,0,2.78,8.33,14.81,7.41,2.78,5.56,1.85,12.04,8.33,4.63,0,0,0.93,8.33,6.48,0.93,0,0,0.93,15.74,1.85,0.93,0.93,0.93,10.19,2.78,0.93,1.85,2.78,0,1.85,1.85,0,0,1.85,1.85,0,0,0,1.85,12.96,11.11,0.93,0,1.85,0,5.56,1.85,0,17.59,3.7,9.26,4.63,0.93,5.56,0,0.93,0,0,0,0,0,0,0,0,11.11,4.63,4.63,0,0,0,0.93,0,0,0.93,0,0
d_conrad_4.txt,81,41.65,91.27,79.42,99,13.5,22.22,92.59,54.32,11.11,11.11,2.47,4.94,2.47,0,1.23,0,8.64,8.64,8.64,7.41,12.35,1.23,19.75,8.64,0,0,0,1.23,7.41,7.41,0,0,0,0,13.58,1.23,0,0,1.23,6.17,0,0,2.47,1.23,2.47,3.7,2.47,0,1.23,0,4.94,0,0,0,4.94,12.35,7.41,0,3.7,1.23,0,6.17,7.41,1.23,22.22,7.41,13.58,4.94,2.47,2.47,1.23,0,0,0,0,0,0,0,0,0,9.88,4.94,1.23,0,0,0,2.47,0,0,1.23,0,0
d_conrad_5.txt,104,53.63,53.85,83.83,96.02,13,12.5,92.31,58.65,15.38,9.62,5.77,2.88,0,0,0.96,5.77,12.5,10.58,10.58,7.69,7.69,0.96,17.31,6.73,1.92,1.92,0.96,3.85,4.81,4.81,0,0,0,0,7.69,0.96,0,0.96,0,6.73,0,0.96,0,0.96,1.92,2.88,2.88,2.88,0,0,2.88,0.96,0.96,0,0.96,7.69,3.85,0.96,0.96,1.92,0,11.54,2.88,0.96,18.27,2.88,7.69,8.65,0,3.85,0.96,1.92,0,0,0,0,0,0,0,0,17.31,11.54,4.81,0,0,0,0,0,0,0.96,0,0
d_conrad_6.txt,120,80.75,25.24,78.99,57.28,30,21.67,80.83,52.5,6.67,5.83,4.17,0,1.67,0,0,0.83,6.67,16.67,10,1.67,10.83,2.5,13.33,5.83,2.5,0,1.67,4.17,3.33,2.5,0.83,0,0,0.83,2.5,0,0.83,0,0,9.17,0.83,0.83,2.5,1.67,2.5,4.17,1.67,0.83,0,0.83,0,0,0,0,0,0.83,0,0.83,0,0,0,5,5,0.83,19.17,1.67,15.83,3.33,1.67,1.67,4.17,0.83,0,0,0,0,0,0,0,0,10,3.33,2.5,0,0,0,0,1.67,0.83,1.67,0,0
d_conrad_7.txt,50,77.33,57.92,69.14,99,12.5,14,90,50,12,8,8,0,0,0,0,4,10,10,10,2,6,0,20,8,2,2,0,6,10,8,0,0,0,0,10,2,2,0,0,8,2,2,2,4,0,0,2,2,0,0,2,0,0,0,0,12,8,0,2,2,0,14,4,0,16,4,14,0,2,4,4,0,0,0,0,0,0,0,0,0,12,4,4,0,0,0,4,0,0,0,0,0
d_conrad_8.txt,38,95.07,14.62,67.26,99,12.67,23.68,84.21,57.89,2.63,2.63,2.63,0,0,0,0,0,15.79,15.79,13.16,2.63,7.89,2.63,15.79,5.26,5.26,0,2.63,0,7.89,7.89,0,0,0,0,0,0,0,0,0,5.26,0,0,0,0,0,5.26,2.63,2.63,0,0,0,0,0,0,0,2.63,0,0,0,2.63,0,10.53,5.26,0,15.79,2.63,13.16,2.63,0,2.63,2.63,0,0,0,2.63,0,0,0,2.63,0,10.53,7.89,2.63,0,0,0,0,0,0,0,0,0
d_conrad_9.txt,84,64.03,54.73,89.63,99,14,19.05,98.81,55.95,14.29,5.95,4.76,0,1.19,0,0,8.33,7.14,14.29,11.9,5.95,3.57,1.19,20.24,10.71,1.19,0,0,2.38,7.14,5.95,0,0,0,0,5.95,0,1.19,0,0,4.76,0,0,1.19,2.38,1.19,0,4.76,2.38,1.19,0,2.38,0,0,0,2.38,7.14,1.19,1.19,1.19,3.57,0,5.95,13.1,1.19,25,5.95,14.29,7.14,1.19,3.57,1.19,2.38,0,0,0,0,0,0,0,0,9.52,7.14,1.19,0,0,0,0,0,0,1.19,0,0
d_fairmont_1.txt,145,66.64,93.52,61.54,99,11.15,15.86,91.03,55.17,13.79,11.03,2.76,6.21,0.69,0,1.38,2.76,10.34,11.03,8.97,6.9,6.21,0,15.86,8.97,2.76,0,0.69,0.69,6.9,6.9,0,0,0,0,11.72,0,0.69,0.69,0,4.83,0.69,0,1.38,0,2.76,0.69,4.83,2.76,0.69,1.38,1.38,0,0,0,1.38,8.97,6.9,0.69,1.38,1.38,0,8.97,4.83,0.69,20,4.83,8.97,7.59,1.38,4.83,3.45,0,0,0,0,0,0,0,0,0,12.41,6.9,2.07,0,0,0,2.07,0,0,1.38,0,0
d_fairmont_10.txt,120,88.98,40.12,54.43,99,13.33,27.5,86.67,47.5,8.33,8.33,8.33,0,0,0,0,0,10,14.17,5.83,3.33,9.17,0.83,12.5,7.5,3.33,0.83,1.67,1.67,8.33,6.67,0,0,0,0,7.5,0,3.33,0,0.83,6.67,1.67,0.83,0.83,1.67,2.5,0.83,5,3.33,0,1.67,1.67,0,0,0,1.67,6.67,2.5,0,4.17,0,0,5.83,5,1.67,11.67,4.17,8.33,4.17,5,2.5,0,1.67,0,0,0,0,0,0,0,0,14.17,7.5,5,0,0,0,0,1.67,0,0,0,0
d_fairmont_11.txt,81,74.89,45.1,41.78,99,13.5,20.99,95.06,58.02,8.64,6.17,4.94,0,0,0,1.23,2.47,9.88,13.58,7.41,6.17,11.11,1.23,12.35,7.41,1.23,0,0,1.23,9.88,9.88,0,0,0,0,6.17,1.23,1.23,0,1.23,4.94,0,0,1.23,0,2.47,1.23,0,0,0,0,0,0,0,0,0,7.41,1.23,0,2.47,3.7,0,2.47,9.88,0,14.81,1.23,11.11,3.7,1.23,6.17,4.94,0,0,1.23,0,0,0,0,0,0,12.35,1.23,3.7,0,0,0,6.17,0,0,1.23,0,0
d_fairmont_12.txt,112,91.93,42.9,58.7,97.85,18.67,11.61,86.61,51.79,8.04,6.25,4.46,0,0.89,0,0.89,1.79,15.18,10.71,8.93,2.68,6.25,0.89,13.39,8.93,1.79,0,0.89,2.68,7.14,6.25,0.89,0,0,0,4.46,0,0,0,0,7.14,1.79,0,0.89,0.89,1.79,1.79,2.68,1.79,0,0.89,2.68,0.89,1.79,0,0,3.57,1.79,0,1.79,0.89,0,4.46,7.14,0.89,15.18,1.79,8.04,7.14,0.89,1.79,1.79,1.79,0,0,0.89,0,0,0,0.89,0,5.36,5.36,0,0,0,0,0,0,0,0,0,0
d_fairmont_13.txt,123,43.57,53.25,25.63,40.38,15.38,13.82,93.5,59.35,17.89,14.63,8.13,0,0,6.5,0,3.25,5.69,16.26,6.5,8.13,10.57,1.63,15.45,6.5,1.63,1.63,0.81,3.25,5.69,3.25,2.44,0,0.81,1.63,12.2,2.44,0.81,3.25,5.69,10.57,0,2.44,1.63,2.44,2.44,1.63,0.81,0,0,0,1.63,0,0,0,0.81,5.69,2.44,0.81,2.44,0.81,0,8.13,4.07,0.81,15.45,4.88,4.88,6.5,2.44,4.88,0,2.44,0,0,0,0,0,0,0,0,11.38,4.88,2.44,0,0,0,3.25,0,0,0.81,0,0
d_fairmont_14.txt,185,62.04,89.3,61.18,99,11.56,22.7,91.89,55.68,17.3,11.89,4.86,7.03,0,0,0,5.41,10.27,10.27,7.03,5.41,5.95,1.08,12.97,6.49,3.24,0.54,1.62,1.62,7.03,7.03,0,0,0,0,12.43,2.16,0,0,1.62,8.65,1.08,0.54,1.62,0,4.32,1.08,3.24,1.62,0,0,4.32,0.54,0,0,3.78,16.22,9.19,2.16,4.86,0.54,0,7.57,2.16,1.08,17.3,2.7,8.65,6.49,2.7,5.95,3.24,1.08,0,0,0.54,0,0,0.54,0,0,12.97,7.57,2.16,0,0,0,2.7,0,0,0.54,0,0
d_fairmont_15.txt,73,75.23,86.35,7.43,99,12.17,30.14,80.82,47.95,12.33,12.33,5.48,5.48,0,0,1.37,0,12.33,6.85,10.96,1.37,4.11,1.37,10.96,8.22,0,0,2.74,0,6.85,6.85,0,0,0,0,12.33,4.11,0,2.74,0,10.96,2.74,1.37,4.11,1.37,1.37,0,2.74,2.74,0,0,2.74,0,1.37,0,1.37,15.07,9.59,0,2.74,2.74,0,5.48,1.37,0,8.22,0,6.85,1.37,2.74,2.74,2.74,0,0,0,0,0,0,0,0,0,13.7,6.85,2.74,0,0,0,1.37,0,0,1.37,0,1.37
d_fairmont_16.txt,168,26.8,57.1,44.96,87.2,14,10.71,94.64,58.33,17.26,11.9,5.95,0.6,1.79,1.79,1.79,5.36,6.55,11.9,14.29,7.14,7.14,1.79,20.83,4.76,1.79,1.79,0.6,4.76,4.17,3.57,0,0,0,0,10.71,1.79,0,3.57,0,10.71,1.19,1.19,1.19,1.79,2.38,3.57,2.38,1.79,0.6,0,1.19,0,0,0,0.6,7.74,2.98,2.38,1.79,1.79,0,8.93,13.69,1.19,12.5,2.38,6.55,3.57,4.76,2.98,1.79,1.19,0,0,0,0,0,0,0,0,19.05,7.14,6.55,0,0,0,0,0,0,5.36,0,0
d_fairmont_17.txt,100,51.43,9.69,99,63.69,11.11,22,91,56,22,15,15,0,0,0,0,7,9,12,8,6,5,0,14,2,2,2,0,2,4,3,1,1,0,0,4,0,1,0,0,8,2,1,1,2,3,2,4,1,1,0,2,2,1,0,0,3,0,2,1,0,0,9,3,1,20,5,10,7,5,4,0,2,0,0,0,0,0,0,0,0,20,8,7,0,0,0,1,1,0,3,0,0
d_fairmont_18.txt,65,78.97,43.89,72.65,95.12,13,20,89.23,58.46,13.85,10.77,7.69,1.54,0,0,1.54,3.08,7.69,16.92,7.69,6.15,6.15,0,12.31,3.08,0,0,1.54,0,4.62,4.62,0,0,0,0,4.62,1.54,0,0,1.54,6.15,0,1.54,1.54,0,3.08,0,1.54,0,1.54,0,3.08,3.08,0,0,0,7.69,3.08,1.54,1.54,1.54,0,7.69,3.08,0,18.46,3.08,10.77,6.15,0,4.62,1.54,0,0,0,0,0,0,0,0,0,10.77,7.69,1.54,0,0,0,0,1.54,0,0,0,0
d_fairmont_19.txt,198,70.08,42,78.62,99,22,16.16,93.94,57.07,14.14,9.6,8.08,0.51,0,0,1.01,4.55,10.1,14.14,8.08,7.07,8.08,0,16.16,8.08,4.04,0,1.01,0,8.08,7.07,0,0,0,0,6.57,0,1.01,0,0,4.04,1.52,0.51,0.51,0,0.51,1.01,1.52,0,0,0.51,5.05,1.52,1.52,0,2.02,10.1,2.53,2.02,2.53,4.04,0,10.1,5.56,0.51,15.66,3.03,8.59,5.05,5.05,2.02,4.04,0,0.51,0,1.01,0,0,0,1.01,0,12.12,4.55,4.55,0,0,0,1.01,0,0,0.51,1.01,0.51
d_fairmont_2.txt,168,84.06,42.9,83.26,92.4,16.8,12.5,89.29,52.98,11.31,9.52,7.14,0,2.38,0,0,1.79,11.9,11.9,11.31,2.38,4.76,0.6,17.26,7.74,2.38,0,0.6,3.57,4.76,4.17,0,0,0,0,4.76,0,0.6,0,0,10.12,0.6,0,2.98,1.79,4.76,1.19,1.19,0.6,0.6,0,1.79,1.19,0.6,0,0,3.57,0,1.79,0.6,1.19,0,1.79,13.69,2.38,20.83,4.17,10.71,8.33,1.79,4.76,2.98,0,0,0.6,0,0,0,0,0,0,10.71,5.36,2.38,0,0,0,0.6,0,1.19,1.19,0,0
d_fairmont_20.txt,100,84.99,46,56.63,99,16.67,21,82,41,7,5,4,1,0,0,0,2,8,10,7,2,7,1,12,7,1,0,1,1,7,7,0,0,0,0,5,2,1,1,0,6,2,1,0,1,1,2,4,3,1,0,5,1,3,0,1,9,4,1,2,2,0,2,10,0,14,1,11,3,1,6,5,2,1,0,0,0,0,0,0,0,13,5,6,0,0,0,1,1,0,0,0,0
d_fairmont_3.txt,116,97.44,46.55,86.38,99,16.57,34.48,80.17,41.38,7.76,6.9,6.9,0,0,0,0,0.86,9.48,14.66,5.17,0.86,3.45,0,7.76,7.76,4.31,0,0.86,4.31,6.9,6.9,0,0,0,0,6.03,0,0,0,0,8.62,0.86,0,1.72,0.86,5.17,0,1.72,0.86,0,0,4.31,0,0,0,3.45,5.17,1.72,1.72,0.86,2.59,0,5.17,2.59,0,21.55,3.45,14.66,5.17,4.31,6.9,0.86,1.72,0,0,0,0,0,0,0,0,9.48,5.17,2.59,0,0,0,0.86,0,0,0.86,0,0
d_fairmont_4.txt,48,60.8,50,48.89,99,16,16.67,95.83,50,8.33,2.08,0,0,2.08,0,0,6.25,12.5,4.17,8.33,10.42,4.17,2.08,16.67,10.42,4.17,0,0,8.33,10.42,10.42,0,0,0,0,2.08,0,0,0,0,12.5,4.17,2.08,0,2.08,2.08,2.08,4.17,0,2.08,2.08,0,0,0,0,0,2.08,0,2.08,2.08,0,0,6.25,12.5,0,14.58,2.08,10.42,4.17,0,6.25,12.5,0,0,0,2.08,0,0,0,2.08,0,10.42,6.25,2.08,0,2.08,0,0,0,0,0,0,0
d_fairmont_5.txt,52,27.56,71.8,38.39,99,10.4,19.23,88.46,53.85,15.38,5.77,5.77,0,0,0,0,9.62,5.77,7.69,9.62,7.69,9.62,0,15.38,5.77,0,0,0,1.92,7.69,7.69,0,0,0,0,11.54,1.92,0,0,1.92,7.69,0,0,1.92,1.92,3.85,0,0,0,0,0,1.92,0,0,0,0,11.54,5.77,0,1.92,3.85,0,7.69,3.85,0,15.38,3.85,11.54,1.92,1.92,3.85,1.92,3.85,0,0,0,0,0,0,0,0,11.54,7.69,0,0,0,0,1.92,1.92,0,0,0,0
d_fairmont_6.txt,194,40.94,84.88,67.42,95.23,16.17,21.65,90.21,54.64,15.46,11.34,2.58,6.19,0.52,0,2.06,4.12,6.7,10.82,8.76,7.22,7.22,2.58,16.49,6.7,0.52,2.06,0,2.06,8.76,6.7,2.06,0,0.52,1.03,11.86,0,0.52,0,0,13.4,3.09,2.58,2.06,1.03,2.58,3.09,4.12,1.55,0.52,1.03,4.64,0,1.03,0,3.09,10.82,7.22,0,2.06,1.55,0,5.15,7.73,2.06,17.01,3.61,8.76,7.22,0.52,3.09,1.55,1.03,0,0,0,0,0,0,0,0,12.89,5.15,3.61,0,0,0.52,0.52,1.03,0,2.06,0,0
d_fairmont_7.txt,126,40.66,34.56,72.58,99,18,18.25,96.03,61.11,16.67,9.52,6.35,0,0,0,3.17,7.14,7.94,13.49,10.32,8.73,8.73,0.79,17.46,7.94,3.97,0.79,2.38,5.56,6.35,6.35,0,0,0,0,6.35,0.79,0,0,0,13.49,0.79,1.59,3.97,3.17,3.97,3.17,0,0,0,0,2.38,0,0,0,2.38,4.76,0.79,1.59,1.59,2.38,0,7.14,9.52,0.79,18.25,5.56,11.11,6.35,2.38,4.76,0,0,0,0,0.79,0,0,0,0.79,0,11.11,5.56,2.38,0,0,0,1.59,0,0,0,1.59,0
